Source,Batch,Frame,Layer,LayerName,NumDims,Dimensions,RawTensorData
Source_0,Batch_1029,Frame_1026,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.130704 0.424848 0.918474 0.974122 0.911217 0.936795 0.775394 0.598753 0.479766 0.506539 0.521922 0.520114 0.527275 0.469156 0.574858 0.573880 0.561944 0.495788 0.471701 0.466752 0.474869 0.452181 0.459935 0.448644 0.466750 0.460621 0.438790 0.458203 0.468848 0.476117 0.477338 0.473192 0.468884 0.500841 0.496868 0.502748 0.558749 0.615891 0.605835 0.659466 0.744575 0.817813 0.808699 0.974084 0.909798 0.620503 0.236663 0.346964 0.633579 1.441196 1.612843 1.564425 -0.128935 1.274711 1.594956 2.217615 1.419200 -0.559703 -0.193698 0.078075 0.264035 0.351896 0.851277 1.219813 1.189829 1.515583 1.559347 1.388238 1.385875 1.358448 1.503998 1.396152 1.289630 1.004003 0.958980 0.888626 0.901084 0.926642 0.961154 0.965220 1.026541 0.885933 0.872299 0.812441 0.804692 0.768401 0.771860 0.807014 0.832427 0.864580 0.830587 0.833776 0.799294 0.800258 0.807432 0.835639 0.873853 0.883781 0.915919 1.055026...[truncated_32640_elements]
Source_0,Batch_1030,Frame_1027,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000006 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000002 0.000002 0.000001 0.000002 0.000001 0.000001 0.000002 0.000038 0.000068 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1030,Frame_1027,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.117957 0.426565 0.919165 0.975751 0.920848 0.993744 0.860496 0.672473 0.551796 0.472912 0.536859 0.529534 0.550614 0.509599 0.608211 0.657880 0.669368 0.544066 0.481642 0.431112 0.429040 0.442604 0.447016 0.430664 0.434167 0.443702 0.458365 0.449066 0.432653 0.422417 0.399096 0.422557 0.479481 0.500790 0.494819 0.487650 0.560893 0.607818 0.611122 0.622350 0.707336 0.807600 0.830082 0.949477 0.898721 0.603852 0.232278 0.355599 0.694101 1.409683 1.606738 1.293819 -0.227265 1.330671 1.608865 2.197036 1.479136 -0.533938 -0.163463 0.150573 0.238349 0.354797 0.857981 1.233391 1.228111 1.608065 1.651114 1.442739 1.392789 1.355746 1.487983 1.389315 1.354858 1.050602 1.071342 1.056615 1.091874 0.965663 0.926313 0.853007 0.840216 0.743084 0.723746 0.765812 0.782185 0.752794 0.731379 0.714303 0.676124 0.666059 0.642271 0.630558 0.635461 0.694139 0.726298 0.702201 0.714477 0.716412 0.804768 0.865348...[truncated_32640_elements]
Source_0,Batch_1031,Frame_1028,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000006 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000036 0.000078 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1031,Frame_1028,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.101234 0.422008 0.916086 0.821593 0.825860 0.994345 0.833817 0.620435 0.526014 0.466874 0.464643 0.478516 0.498238 0.453562 0.563106 0.554258 0.599540 0.544705 0.497753 0.448576 0.416459 0.430572 0.492274 0.502223 0.508335 0.492774 0.480098 0.485431 0.502050 0.484485 0.462571 0.468103 0.485061 0.470254 0.485426 0.523951 0.556089 0.590545 0.619217 0.630722 0.685346 0.766767 0.674783 0.855026 0.815135 0.649927 0.209317 0.335943 0.711472 1.408564 1.482004 1.341593 0.027794 1.802611 2.348075 2.941737 1.967337 -0.556809 -0.173122 0.168608 0.214092 0.353761 0.853002 1.206501 1.144319 1.555915 1.571363 1.387778 1.353660 1.281232 1.307854 1.303314 1.300800 1.051062 0.951330 0.855403 0.892963 0.937219 0.981197 0.882428 0.899206 0.831866 0.873495 0.867277 0.847465 0.817810 0.812150 0.807673 0.802938 0.807251 0.797771 0.756455 0.719980 0.700936 0.674472 0.636422 0.603478 0.579786 0.630867 0.751096...[truncated_32640_elements]
Source_0,Batch_1032,Frame_1029,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000003 0.000003 0.000002 0.000001 0.000002 0.000001 0.000001 0.000003 0.000055 0.000111 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1032,Frame_1029,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.110949 0.423653 0.917175 0.842281 0.844531 1.005224 0.850627 0.630926 0.534752 0.494358 0.512589 0.523307 0.533425 0.467606 0.599512 0.588199 0.621958 0.557047 0.497479 0.468126 0.461504 0.468887 0.476219 0.477789 0.500496 0.493106 0.481765 0.469960 0.481147 0.471846 0.454286 0.470758 0.486543 0.471899 0.488478 0.527278 0.560144 0.589358 0.621432 0.639219 0.694939 0.774545 0.704219 0.891612 0.860007 0.653500 0.219358 0.357460 0.702178 1.281241 1.799489 1.689552 0.299689 1.637330 2.060695 2.731191 1.835386 -0.599696 -0.156629 0.189103 0.227290 0.353945 0.853833 1.214071 1.171343 1.569986 1.592139 1.396549 1.373803 1.299880 1.347046 1.373669 1.366465 1.118881 0.988060 0.893444 1.001674 1.036220 1.033628 0.970630 0.920558 0.827384 0.817387 0.794345 0.804662 0.803247 0.792198 0.776912 0.764230 0.780460 0.777742 0.757109 0.721221 0.696275 0.672515 0.645127 0.611612 0.587306 0.650946 0.770275...[truncated_32640_elements]
Source_0,Batch_1033,Frame_1030,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000002 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000028 0.000091 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1033,Frame_1030,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.103459 0.423587 0.918002 0.843595 0.836048 0.997244 0.852886 0.643625 0.540200 0.475966 0.512188 0.528668 0.536610 0.474640 0.595423 0.576236 0.601829 0.534883 0.476491 0.456705 0.467868 0.469858 0.466024 0.475506 0.501441 0.491874 0.486055 0.477981 0.493263 0.478491 0.466128 0.488866 0.495346 0.475270 0.489624 0.519730 0.542270 0.572104 0.618927 0.626091 0.677330 0.748094 0.712662 0.887148 0.857658 0.703391 0.213921 0.346578 0.764391 1.361740 1.771606 1.517126 0.212892 1.512733 2.040692 2.517252 1.643703 -0.558978 -0.162589 0.178874 0.224849 0.353105 0.855510 1.214013 1.170518 1.581645 1.605028 1.396021 1.394137 1.302434 1.403709 1.392610 1.371798 1.120404 0.981236 0.887470 0.955659 1.002485 1.011810 0.962546 0.922162 0.828690 0.802183 0.777196 0.787234 0.790195 0.800694 0.796691 0.789207 0.805256 0.802268 0.769400 0.729450 0.703838 0.676717 0.641409 0.592381 0.569634 0.646810 0.748312...[truncated_32640_elements]
Source_0,Batch_1034,Frame_1031,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000006 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000003 0.000004 0.000002 0.000001 0.000002 0.000001 0.000001 0.000002 0.000034 0.000067 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1034,Frame_1031,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.093041 0.422924 0.917264 0.833138 0.832992 1.003058 0.850746 0.642665 0.538378 0.468264 0.504872 0.520826 0.531055 0.469899 0.598664 0.582452 0.619176 0.548969 0.485780 0.465214 0.470063 0.466215 0.473665 0.485094 0.510673 0.499129 0.491048 0.477173 0.502638 0.491323 0.468507 0.490987 0.495928 0.476018 0.490089 0.515468 0.537537 0.571072 0.622772 0.628614 0.678392 0.746535 0.710046 0.895535 0.854062 0.681049 0.216712 0.347506 0.782602 1.418684 2.142360 1.617274 0.325136 1.430856 1.900172 2.350570 1.615463 -0.575008 -0.152725 0.178239 0.207761 0.353064 0.855742 1.210661 1.169138 1.582051 1.597072 1.396575 1.402809 1.309037 1.403446 1.403991 1.383091 1.119816 0.980968 0.880431 0.960681 1.013129 1.019668 0.966187 0.921399 0.831598 0.823433 0.793192 0.812079 0.800198 0.803859 0.799988 0.806191 0.828633 0.810952 0.780548 0.737057 0.708108 0.680515 0.645723 0.597406 0.574168 0.641636 0.747686...[truncated_32640_elements]
Source_0,Batch_1035,Frame_1032,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000027 0.000100 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1035,Frame_1032,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.091769 0.421109 0.916841 0.821151 0.820578 0.996653 0.851155 0.652174 0.548469 0.473654 0.511484 0.536185 0.543767 0.468006 0.599637 0.574665 0.643527 0.568519 0.477410 0.451888 0.461905 0.465204 0.471948 0.480499 0.511287 0.508336 0.486101 0.472444 0.499657 0.496499 0.472504 0.492428 0.496661 0.479998 0.489934 0.518562 0.544164 0.578075 0.625496 0.630224 0.680891 0.744966 0.722574 0.885786 0.821846 0.680250 0.212702 0.343442 0.760460 1.338132 1.854093 1.700582 0.778236 2.026200 2.323132 2.742211 1.650545 -0.596194 -0.146700 0.186717 0.188288 0.352771 0.855243 1.202534 1.158739 1.585808 1.606200 1.407501 1.416728 1.325152 1.438719 1.436008 1.405659 1.124186 0.957672 0.891647 1.008342 1.022846 1.006231 0.936454 0.916249 0.830695 0.821009 0.803508 0.825046 0.807733 0.800116 0.806060 0.810529 0.841766 0.815261 0.779530 0.733823 0.717189 0.689580 0.657273 0.613935 0.591773 0.656532 0.765040...[truncated_32640_elements]
Source_0,Batch_1036,Frame_1033,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000027 0.000088 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1036,Frame_1033,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.093317 0.418720 0.916713 0.827247 0.839479 1.007284 0.862159 0.664743 0.570297 0.523190 0.553004 0.547039 0.547286 0.492533 0.602805 0.580863 0.588463 0.514232 0.475566 0.470767 0.481399 0.487534 0.496044 0.495136 0.516438 0.522443 0.495738 0.478017 0.497102 0.500481 0.486277 0.481720 0.474554 0.465274 0.494934 0.528526 0.552477 0.579460 0.644929 0.648555 0.691738 0.762328 0.741667 0.900430 0.838068 0.694566 0.213704 0.350067 0.768775 1.353377 1.980831 1.851484 0.939831 2.052447 2.265420 2.934830 0.814839 -0.614214 -0.147697 0.181314 0.252867 0.351516 0.854731 1.208751 1.180073 1.594484 1.626056 1.431600 1.455426 1.358546 1.447804 1.408920 1.348694 1.112244 0.963015 0.912086 0.987984 1.000413 1.007405 0.965064 0.950840 0.898515 0.885606 0.863640 0.866879 0.852100 0.824333 0.817656 0.824721 0.851322 0.823882 0.766923 0.721159 0.694757 0.668290 0.648371 0.643834 0.612558 0.703154 0.821591...[truncated_32640_elements]
Source_0,Batch_1037,Frame_1034,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000002 0.000001 0.000002 0.000000 0.000001 0.000001 0.000031 0.000065 0.000001 0.000003 0.000002 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1037,Frame_1034,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.094799 0.422729 0.916772 0.831886 0.853256 1.015794 0.872500 0.665188 0.533215 0.527336 0.526184 0.518401 0.504350 0.468081 0.578821 0.588272 0.614322 0.534459 0.483223 0.479106 0.497419 0.524552 0.527152 0.512992 0.539891 0.543199 0.512972 0.511547 0.519821 0.518471 0.511728 0.505945 0.488227 0.483833 0.530655 0.563095 0.575049 0.592632 0.639446 0.644876 0.691815 0.770816 0.735608 0.895862 0.842132 0.731489 0.222097 0.359390 0.807922 1.359772 2.045925 1.884830 0.612010 1.454872 1.818777 2.624007 0.605195 -0.627502 -0.168548 0.177723 0.321349 0.351332 0.853014 1.215504 1.218764 1.612452 1.648567 1.452878 1.403475 1.353063 1.311950 1.309162 1.200218 0.965790 0.857224 0.887470 1.014291 1.055779 0.995567 0.966676 0.989004 0.915432 0.890631 0.874215 0.912359 0.908593 0.860376 0.879625 0.884823 0.905376 0.878396 0.804403 0.724815 0.702550 0.681238 0.646714 0.600179 0.588974 0.685852 0.814886...[truncated_32640_elements]
Source_0,Batch_1038,Frame_1035,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000026 0.000080 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1038,Frame_1035,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.093440 0.423891 0.917925 0.834829 0.861239 1.018063 0.869763 0.659994 0.520259 0.514767 0.512699 0.512216 0.517366 0.484880 0.574657 0.574186 0.590155 0.515525 0.480299 0.477307 0.482313 0.502098 0.529868 0.509028 0.533033 0.533232 0.508470 0.508686 0.519014 0.517766 0.512197 0.507935 0.490171 0.484865 0.532270 0.564610 0.576080 0.592729 0.639512 0.644349 0.689786 0.765392 0.736638 0.882211 0.837776 0.737779 0.225544 0.358567 0.773056 1.395776 2.050035 1.976873 0.745577 1.641083 1.897645 2.535007 0.441762 -0.592534 -0.164373 0.168808 0.297565 0.351967 0.854790 1.218619 1.230123 1.615734 1.645233 1.453573 1.400348 1.350619 1.342442 1.331499 1.255355 1.032997 0.898315 0.884968 0.959517 0.992653 0.966502 0.919895 0.939983 0.859804 0.874024 0.848247 0.888426 0.886320 0.851566 0.876309 0.883849 0.909200 0.884029 0.812428 0.730943 0.709490 0.687238 0.650510 0.603702 0.593085 0.691450 0.818424...[truncated_32640_elements]
Source_0,Batch_1039,Frame_1036,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000004 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000002 0.000001 0.000001 0.000000 0.000001 0.000001 0.000032 0.000063 0.000001 0.000002 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1039,Frame_1036,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.108575 0.423346 0.919094 0.854187 0.863244 1.015980 0.863961 0.658105 0.548267 0.520557 0.501337 0.536600 0.539213 0.476674 0.566792 0.564489 0.612861 0.505034 0.473389 0.473637 0.476186 0.496555 0.509945 0.505625 0.539619 0.532985 0.515212 0.523520 0.531958 0.521194 0.513348 0.506911 0.493941 0.485832 0.522114 0.571217 0.569222 0.587676 0.618613 0.641108 0.695420 0.778236 0.726114 0.876693 0.846609 0.796207 0.279023 0.371370 0.753139 1.395672 2.039960 1.992085 0.941798 1.647794 1.991395 2.739501 0.562382 -0.616403 -0.169854 0.168308 0.252546 0.352508 0.860708 1.225146 1.219944 1.600277 1.615757 1.428666 1.379765 1.349659 1.337860 1.367609 1.283637 1.041479 0.944386 0.888320 1.004501 0.991152 0.973300 0.933746 0.945117 0.864803 0.827771 0.830177 0.867327 0.859181 0.846337 0.874418 0.899457 0.917024 0.887899 0.822572 0.740993 0.707342 0.672221 0.641449 0.592996 0.601516 0.671560 0.808442...[truncated_32640_elements]
Source_0,Batch_1040,Frame_1037,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000036 0.000072 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_1040,Frame_1037,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.106713 0.422083 0.917383 0.850486 0.861194 1.019377 0.868789 0.661415 0.551779 0.513519 0.511277 0.545052 0.532690 0.480933 0.581412 0.573018 0.589987 0.488103 0.473303 0.479870 0.482242 0.497131 0.510261 0.504358 0.534761 0.530353 0.511460 0.517371 0.524773 0.514361 0.508742 0.505634 0.494405 0.487638 0.522443 0.571594 0.570438 0.584184 0.617328 0.640468 0.694656 0.774608 0.732535 0.872273 0.838854 0.778979 0.237089 0.365030 0.744561 1.392669 2.094116 2.057733 1.403915 2.138667 2.245452 2.640724 0.568145 -0.619939 -0.178403 0.169258 0.262130 0.352298 0.859365 1.225554 1.231290 1.610118 1.623592 1.433223 1.382409 1.360743 1.366497 1.360350 1.245592 0.970358 0.925381 0.871888 0.967351 0.966227 0.975529 0.932832 0.930990 0.847409 0.817055 0.819329 0.861075 0.850176 0.839979 0.867112 0.892577 0.906936 0.880942 0.819360 0.740117 0.706863 0.673336 0.645461 0.599331 0.605838 0.681225 0.813309...[truncated_32640_elements]
Source_0,Batch_1041,Frame_1038,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000003 0.000034 0.000062 0.000001 0.000003 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
