Source,Batch,Frame,Layer,LayerName,NumDims,Dimensions,RawTensorData
Source_0,Batch_959,Frame_958,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.316856 0.443273 0.844293 0.403283 0.560124 0.586642 0.553352 0.741750 0.683096 0.605617 0.577203 0.531369 0.495566 0.512168 0.529547 0.538786 0.567457 0.621402 0.652448 0.668250 0.787196 1.053709 0.971792 0.737871 0.498337 0.403724 0.462068 0.551080 0.616259 0.714773 0.714978 0.788823 0.886892 0.794127 0.695824 0.625161 0.597173 0.592704 0.593791 0.631492 0.613053 0.654091 0.654787 0.653686 0.622948 0.611711 0.592670 0.600370 0.584934 0.619530 0.630358 0.645122 0.678227 0.794798 0.774150 0.612018 0.326506 0.098158 0.002237 0.080825 0.056926 0.385821 0.799589 0.822395 0.873785 1.152513 1.424421 1.756015 1.604167 1.413186 1.111856 0.895041 0.865761 0.906455 0.960741 1.160260 1.159719 1.074101 0.971601 0.847228 0.775351 0.883561 0.794660 0.724382 0.696923 0.742508 0.775322 0.829373 0.889828 0.965843 0.900789 0.926637 1.222818 1.091705 0.703811 0.737670 0.748495 0.724193 0.679067 0.690118...[truncated_32640_elements]
Source_0,Batch_960,Frame_959,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000012 0.000027 0.000048 0.000024 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000013 0.000004 0.000016 0.000010 0.000007 0.000013 0.000010 0.000004 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_960,Frame_959,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.305745 0.424953 0.850140 0.417658 0.589744 0.614903 0.630953 0.682605 0.632613 0.591848 0.565430 0.520820 0.494442 0.508811 0.528449 0.548836 0.573568 0.620673 0.649387 0.664374 0.803753 1.065342 1.079226 0.750568 0.485890 0.405160 0.470147 0.542774 0.601295 0.712346 0.724803 0.772456 0.898340 0.801075 0.688103 0.628607 0.615758 0.604866 0.598795 0.620466 0.623769 0.660729 0.657318 0.656823 0.649008 0.626526 0.615477 0.604311 0.609467 0.615877 0.640855 0.671643 0.685143 0.709476 0.821477 0.758612 0.259062 0.064687 0.107226 0.119603 0.000913 0.386119 0.831147 0.943677 0.938548 1.134007 1.450611 1.674592 1.542348 1.365825 1.060487 0.861709 0.868542 0.915383 0.955010 1.129105 1.076789 1.010931 0.933137 0.795899 0.796452 0.887535 0.844661 0.712557 0.692923 0.755315 0.797919 0.850316 0.905420 0.991719 0.934848 0.851545 1.174390 1.017919 0.704912 0.734251 0.768373 0.716558 0.699983 0.683610...[truncated_32640_elements]
Source_0,Batch_961,Frame_960,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000007 0.000012 0.000038 0.000013 0.000006 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000011 0.000006 0.000010 0.000007 0.000007 0.000008 0.000010 0.000002 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_961,Frame_960,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.335501 0.408898 0.832192 0.514775 0.664504 0.788875 0.689103 0.736340 0.645624 0.598947 0.578546 0.565604 0.521758 0.517050 0.515951 0.526092 0.561880 0.618663 0.647399 0.672409 0.840084 1.031077 1.051092 0.729543 0.469066 0.393880 0.442767 0.523133 0.572443 0.658907 0.721996 0.747518 0.847726 0.797723 0.683326 0.616262 0.581104 0.589899 0.596002 0.645066 0.622845 0.644909 0.647038 0.635392 0.617403 0.603486 0.614965 0.604026 0.617681 0.622048 0.634246 0.690335 0.688124 0.654013 0.703270 0.767869 0.354737 0.198612 0.209584 0.248161 -0.003078 0.312987 0.839754 0.967526 0.984444 1.192700 1.407614 1.522872 1.339171 1.335372 1.127939 0.960492 0.940561 0.966083 0.990967 1.113255 1.055894 1.062401 0.961048 0.809838 0.862652 0.923503 0.812679 0.684548 0.655726 0.689904 0.698171 0.753493 0.815816 0.912350 0.931964 0.844975 1.119122 1.028612 0.684856 0.716799 0.712688 0.757420 0.744219 0.749107...[truncated_32640_elements]
Source_0,Batch_962,Frame_961,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000011 0.000014 0.000051 0.000010 0.000006 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000011 0.000012 0.000006 0.000005 0.000003 0.000007 0.000010 0.000003 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_962,Frame_961,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.147582 0.427714 0.824751 0.442617 0.643756 0.816725 0.817794 0.743009 0.627140 0.586002 0.561768 0.531413 0.493773 0.502176 0.491821 0.486980 0.523534 0.590984 0.609819 0.648257 0.807226 1.063183 1.055709 0.751891 0.471646 0.394198 0.444359 0.529519 0.585452 0.666490 0.727817 0.743451 0.820892 0.787494 0.682096 0.643685 0.624469 0.634508 0.619719 0.628133 0.606307 0.633450 0.636842 0.625683 0.623537 0.624275 0.623118 0.614745 0.613348 0.606468 0.615130 0.663453 0.696524 0.627098 0.597627 0.701758 0.703101 0.157219 0.118630 0.195343 -0.011637 0.287333 0.763864 0.999229 1.171818 1.311020 1.551783 1.588071 1.462108 1.379637 1.078308 0.897495 0.865141 0.865765 0.899190 1.025849 1.036241 0.987015 0.937933 0.839840 0.864447 0.918586 0.884438 0.720242 0.667966 0.698530 0.711689 0.767120 0.838114 0.923379 0.920513 0.815353 1.092159 0.996187 0.687126 0.738879 0.751397 0.772802 0.710723 0.682291...[truncated_32640_elements]
Source_0,Batch_963,Frame_962,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000009 0.000018 0.000057 0.000012 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000007 0.000006 0.000006 0.000004 0.000007 0.000012 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_963,Frame_962,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.184315 0.428828 0.882667 0.585126 0.780654 0.949631 0.830247 0.674448 0.587431 0.581133 0.563504 0.539136 0.511948 0.522103 0.516648 0.506292 0.521338 0.617567 0.673570 0.674883 0.829278 1.036503 1.015768 0.749316 0.488815 0.396334 0.436770 0.531528 0.599274 0.674255 0.707021 0.739568 0.837404 0.793962 0.704678 0.661173 0.647272 0.643624 0.619789 0.620632 0.635531 0.630570 0.642585 0.646675 0.644319 0.637573 0.630357 0.616357 0.605666 0.619282 0.639627 0.678613 0.676373 0.657086 0.610203 0.629657 0.621993 0.288729 0.160778 0.134673 -0.007185 0.321572 0.768733 1.141814 1.221578 1.410574 1.616582 1.618867 1.512546 1.345639 1.017210 0.868077 0.893407 0.895509 0.969291 1.065418 1.096964 0.940638 0.925186 0.788451 0.807329 0.861780 0.769880 0.697656 0.672666 0.707968 0.733963 0.797058 0.855341 0.915347 0.886638 0.784255 1.140036 1.075313 0.736526 0.757982 0.866306 0.851707 0.796392 0.709276...[truncated_32640_elements]
Source_0,Batch_964,Frame_963,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000006 0.000008 0.000045 0.000008 0.000006 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000006 0.000002 0.000002 0.000003 0.000005 0.000009 0.000002 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_964,Frame_963,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.121354 0.433887 0.876327 0.470653 0.741243 0.971369 0.838325 0.637020 0.528044 0.524880 0.530827 0.524034 0.499601 0.515273 0.508040 0.478711 0.503733 0.608191 0.676658 0.663534 0.804340 1.095620 1.042878 0.773607 0.490279 0.393336 0.432006 0.519532 0.561196 0.659112 0.688434 0.814469 0.881341 0.829831 0.702163 0.662932 0.620376 0.605579 0.590227 0.601136 0.639359 0.637445 0.636504 0.643723 0.646887 0.611969 0.599602 0.610055 0.595380 0.605074 0.635209 0.673576 0.670639 0.641372 0.623210 0.638823 0.597082 0.244733 0.190041 0.124282 -0.005031 0.287041 0.763893 0.958595 1.167903 1.402789 1.560774 1.423938 1.389312 1.314242 0.877954 0.896025 0.925039 0.902400 0.924185 1.000354 0.949080 0.945664 0.944403 0.797939 0.790958 0.893245 0.742967 0.698926 0.658549 0.696907 0.693135 0.747813 0.832615 0.984048 0.935832 0.927282 1.275359 1.248785 0.742220 0.746092 0.789007 0.772957 0.754180 0.706870...[truncated_32640_elements]
Source_0,Batch_965,Frame_964,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000003 0.000003 0.000038 0.000006 0.000004 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000006 0.000003 0.000001 0.000003 0.000005 0.000008 0.000003 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_965,Frame_964,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.025794 0.418302 0.768352 0.458449 0.776458 1.024241 0.901523 0.636674 0.529643 0.529393 0.527403 0.525929 0.505289 0.518271 0.488835 0.469011 0.522265 0.626663 0.688093 0.698127 0.841258 1.108785 1.015404 0.785056 0.490503 0.394512 0.433526 0.529549 0.563228 0.665463 0.711664 0.788979 0.906644 0.839972 0.695743 0.652596 0.647874 0.653850 0.624722 0.619531 0.643855 0.639286 0.642958 0.632800 0.617598 0.595356 0.606952 0.612299 0.602614 0.606983 0.625976 0.670529 0.672146 0.646848 0.632713 0.652195 0.609410 0.244864 0.183850 0.122273 0.004356 0.287564 0.791864 1.140155 1.225492 1.488348 1.696157 1.499135 1.364632 1.287575 0.899006 0.905053 0.962947 0.863288 0.888630 0.969020 1.006482 0.942070 0.952014 0.844839 0.811884 1.025234 0.882987 0.737846 0.676445 0.710806 0.726333 0.784198 0.828376 0.966067 0.962674 0.915043 1.272357 1.206625 0.769825 0.772577 0.838374 0.785686 0.782789 0.733722...[truncated_32640_elements]
Source_0,Batch_966,Frame_965,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000010 0.000012 0.000047 0.000008 0.000003 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000007 0.000002 0.000003 0.000005 0.000009 0.000009 0.000002 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_966,Frame_965,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.358928 0.431871 0.843567 0.458521 0.665136 0.838038 0.804256 0.637567 0.544827 0.524003 0.547796 0.559024 0.512906 0.521222 0.546928 0.527557 0.563729 0.657779 0.734323 0.762119 0.858030 1.124552 1.014062 0.769864 0.479029 0.396164 0.439297 0.527270 0.573000 0.680966 0.708657 0.748285 0.821142 0.794387 0.685255 0.637574 0.614615 0.629224 0.609589 0.599185 0.629260 0.627887 0.640425 0.636684 0.626762 0.618583 0.625257 0.613541 0.610300 0.602280 0.619859 0.670837 0.667729 0.617711 0.586838 0.627526 0.601180 0.222644 0.170096 0.125495 0.019443 0.331047 0.768824 0.768022 0.918275 1.168702 1.415559 1.282276 1.229537 1.187504 0.842891 0.872866 0.911547 0.832944 0.937393 1.037488 1.091122 1.012706 1.031322 0.930299 0.827454 1.026576 0.884605 0.734695 0.668481 0.697055 0.720366 0.781329 0.827373 0.935367 0.906455 0.816320 1.108044 1.145551 0.733014 0.730942 0.804377 0.770896 0.767144 0.698259...[truncated_32640_elements]
Source_0,Batch_967,Frame_966,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000014 0.000017 0.000036 0.000007 0.000003 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000007 0.000002 0.000003 0.000004 0.000010 0.000008 0.000002 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_967,Frame_966,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.294872 0.434963 0.814006 0.459365 0.646175 0.815273 0.769597 0.607317 0.539477 0.547404 0.582250 0.580615 0.531257 0.537411 0.554438 0.531693 0.583246 0.685116 0.751149 0.742432 0.847220 1.106945 1.033227 0.793923 0.487451 0.395370 0.443665 0.528440 0.563954 0.651185 0.695136 0.759663 0.834523 0.782175 0.677740 0.652398 0.624828 0.630270 0.617068 0.608422 0.623046 0.637084 0.641388 0.648047 0.651429 0.657150 0.638088 0.618916 0.607016 0.628822 0.632245 0.677138 0.663638 0.613137 0.587615 0.619235 0.599220 0.199187 0.175466 0.127692 0.072048 0.339954 0.745515 0.719334 0.897075 1.140116 1.358339 1.232755 1.256638 1.192939 0.907854 0.888775 0.966817 0.890395 0.998968 1.081421 1.089863 1.059621 1.012975 0.874562 0.853944 1.087975 0.931979 0.755406 0.677812 0.720962 0.729279 0.802745 0.842104 0.945105 0.931914 0.880468 1.128060 1.063693 0.709589 0.746959 0.788147 0.806697 0.744031 0.699872...[truncated_32640_elements]
Source_0,Batch_968,Frame_967,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000012 0.000017 0.000039 0.000007 0.000003 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000006 0.000002 0.000003 0.000003 0.000009 0.000008 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_968,Frame_967,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.303367 0.434386 0.849622 0.422120 0.643031 0.881168 0.834401 0.693555 0.564723 0.428599 0.489435 0.553284 0.493828 0.508024 0.532993 0.517168 0.557082 0.651833 0.734874 0.751310 0.897344 1.121667 1.073074 0.786689 0.492109 0.396775 0.424772 0.514087 0.588500 0.680759 0.708171 0.734472 0.768795 0.736133 0.682859 0.636167 0.615411 0.625479 0.600410 0.601471 0.614750 0.622750 0.630217 0.650463 0.651200 0.643858 0.631687 0.618637 0.586635 0.615542 0.633188 0.675392 0.657512 0.621799 0.588290 0.611843 0.598829 0.207381 0.181238 0.116470 0.058985 0.340682 0.755328 0.733645 0.904378 1.157245 1.308336 1.220087 1.264836 1.183595 0.925781 0.892715 0.948683 0.852892 0.930609 1.004699 1.017757 1.055580 1.033008 0.907247 0.955655 1.162791 1.033766 0.756884 0.671879 0.713991 0.721623 0.789787 0.846001 0.925276 0.906943 0.816904 1.059917 1.044510 0.708917 0.739909 0.788705 0.782171 0.740463 0.690701...[truncated_32640_elements]
Source_0,Batch_969,Frame_968,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000012 0.000013 0.000041 0.000006 0.000003 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000007 0.000001 0.000002 0.000003 0.000009 0.000007 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_969,Frame_968,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.279678 0.430347 0.877349 0.455819 0.667600 0.873800 0.828039 0.700688 0.566646 0.415810 0.477573 0.542440 0.539782 0.551789 0.550804 0.538246 0.586820 0.698565 0.761498 0.739974 0.867311 1.153636 1.069491 0.792065 0.480685 0.397421 0.416555 0.515495 0.579424 0.678418 0.710310 0.746529 0.790087 0.768392 0.690858 0.636161 0.601972 0.601505 0.582618 0.586564 0.620096 0.615995 0.632738 0.635494 0.640925 0.628542 0.613296 0.615693 0.589089 0.622250 0.628982 0.667983 0.663717 0.640481 0.605280 0.611978 0.607115 0.206607 0.162926 0.123278 0.021645 0.338253 0.783029 0.840480 0.880139 1.109161 1.243095 1.175707 1.189492 1.132199 0.940776 0.908171 1.014314 0.942632 0.982110 1.058081 1.073529 1.092562 1.053087 0.932775 0.933967 1.145780 1.001990 0.771777 0.681203 0.727468 0.730692 0.812912 0.871402 0.962118 0.940503 0.855548 1.058882 1.027112 0.702248 0.740067 0.802445 0.723917 0.660160 0.630397...[truncated_32640_elements]
Source_0,Batch_970,Frame_969,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000011 0.000012 0.000037 0.000006 0.000003 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000008 0.000001 0.000002 0.000002 0.000008 0.000006 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_970,Frame_969,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.337464 0.428447 0.861972 0.483715 0.671308 0.865049 0.798386 0.637875 0.556117 0.531791 0.573218 0.580729 0.553837 0.553123 0.546906 0.531695 0.584371 0.707573 0.768563 0.733321 0.876924 1.158962 1.104079 0.788590 0.504717 0.408671 0.467898 0.562314 0.592098 0.670793 0.713048 0.774470 0.805659 0.774913 0.688624 0.629023 0.598697 0.601204 0.573122 0.574624 0.615686 0.608065 0.625195 0.624564 0.627795 0.624363 0.609955 0.616462 0.588808 0.617259 0.625006 0.667833 0.672635 0.628324 0.600539 0.621955 0.611322 0.199933 0.172692 0.129442 0.027351 0.328746 0.782231 0.843781 0.931579 1.158893 1.335078 1.241988 1.266859 1.239006 1.046940 0.994106 1.090974 0.996138 1.019872 1.043668 1.036020 1.125009 1.145655 1.165549 1.109475 1.284359 1.063986 0.793965 0.730746 0.803646 0.845068 0.876862 0.864764 0.947681 0.918662 0.858319 1.103909 1.036903 0.699661 0.742951 0.813320 0.770679 0.656679 0.604588...[truncated_32640_elements]
Source_0,Batch_971,Frame_970,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000011 0.000011 0.000041 0.000009 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000006 0.000008 0.000001 0.000001 0.000002 0.000007 0.000008 0.000002 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
